,EUR_USD,returns,dir,sma,bol1,bol2,min,max,mom,vol,dir_lag_1,dir_lag_2,dir_lag_3,dir_lag_4,dir_lag_5,sma_lag_1,sma_lag_2,sma_lag_3,sma_lag_4,sma_lag_5,bol1_lag_1,bol1_lag_2,bol1_lag_3,bol1_lag_4,bol1_lag_5,bol2_lag_1,bol2_lag_2,bol2_lag_3,bol2_lag_4,bol2_lag_5,min_lag_1,min_lag_2,min_lag_3,min_lag_4,min_lag_5,max_lag_1,max_lag_2,max_lag_3,max_lag_4,max_lag_5,mom_lag_1,mom_lag_2,mom_lag_3,mom_lag_4,mom_lag_5,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_4,vol_lag_5,proba,position
2022-10-21 12:45:00+00:00,0.972245,0.0008180296233027439,1,-0.0004855000000000276,0.9770384471146253,0.9708939528853747,-0.0012805414273151516,0.003707913128892404,0.0002846862964549632,0.0006443548096300202,1.0,0.0,0.0,0.0,0.0,-0.000524800000000103,-0.0005458000000001517,-0.0005247999999999919,-0.0005396999999999208,-0.0005780999999999148,0.9770238076275799,0.9769229013828582,0.9767540648220605,0.9765593727102788,0.9762863395291068,0.9710489923724199,0.9713474986171415,0.9718147351779394,0.9722354272897211,0.9726996604708933,-0.00046322507591756157,0.0,0.0,0.0,0.0,0.004529311853414875,0.004994850669413076,0.004565504959260558,0.004560334355891316,0.00429670414490424,1.0294049525534383e-05,-0.0002316393725709352,-0.0005331592702463428,-0.001084273606935588,-0.0009010032995505148,0.0006182763365487427,0.0006231897877895345,0.0006338279722768763,0.000643310185027267,0.0006438588535558107,0.5243927,1.0
2022-10-21 12:50:00+00:00,0.971795,-0.0004629534454406804,0,-0.00045000000000006146,0.9770771813371192,0.9706916186628808,-0.0008180737707026431,0.004172690742389129,0.00027280285855305845,0.0006488872507983788,1.0,1.0,0.0,0.0,0.0,-0.0004855000000000276,-0.000524800000000103,-0.0005458000000001517,-0.0005247999999999919,-0.0005396999999999208,0.9770384471146253,0.9770238076275799,0.9769229013828582,0.9767540648220605,0.9765593727102788,0.9708939528853747,0.9710489923724199,0.9713474986171415,0.9718147351779394,0.9722354272897211,-0.0012805414273151516,-0.00046322507591756157,0.0,0.0,0.0,0.003707913128892404,0.004529311853414875,0.004994850669413076,0.004565504959260558,0.004560334355891316,0.0002846862964549632,1.0294049525534383e-05,-0.0002316393725709352,-0.0005331592702463428,-0.001084273606935588,0.0006443548096300202,0.0006182763365487427,0.0006231897877895345,0.0006338279722768763,0.000643310185027267,0.52436525,1.0
2022-10-21 12:55:00+00:00,0.9726699999999999,0.0008999905465628707,1,-0.00041940000000018074,0.9770679726239431,0.9706088273760567,-0.0017169235197960209,0.0032693513730248647,0.0004183555748083115,0.000678103505204827,0.0,1.0,1.0,0.0,0.0,-0.00045000000000006146,-0.0004855000000000276,-0.000524800000000103,-0.0005458000000001517,-0.0005247999999999919,0.9770771813371192,0.9770384471146253,0.9770238076275799,0.9769229013828582,0.9767540648220605,0.9706916186628808,0.9708939528853747,0.9710489923724199,0.9713474986171415,0.9718147351779394,-0.0008180737707026431,-0.0012805414273151516,-0.00046322507591756157,0.0,0.0,0.004172690742389129,0.003707913128892404,0.004529311853414875,0.004994850669413076,0.004565504959260558,0.00027280285855305845,0.0002846862964549632,1.0294049525534383e-05,-0.0002316393725709352,-0.0005331592702463428,0.0006488872507983788,0.0006443548096300202,0.0006182763365487427,0.0006231897877895345,0.0006338279722768763,0.5162642,1.0
2022-10-21 13:00:00+00:00,0.975785,0.003197407847580091,1,-0.00034489999999998133,0.977209214027755,0.9705775859722451,-0.004903744164954427,6.661303463362245e-05,0.0012114816495674271,0.0009324847471084849,1.0,0.0,1.0,1.0,0.0,-0.00041940000000018074,-0.00045000000000006146,-0.0004855000000000276,-0.000524800000000103,-0.0005458000000001517,0.9770679726239431,0.9770771813371192,0.9770384471146253,0.9770238076275799,0.9769229013828582,0.9706088273760567,0.9706916186628808,0.9708939528853747,0.9710489923724199,0.9713474986171415,-0.0017169235197960209,-0.0008180737707026431,-0.0012805414273151516,-0.00046322507591756157,0.0,0.0032693513730248647,0.004172690742389129,0.003707913128892404,0.004529311853414875,0.004994850669413076,0.0004183555748083115,0.00027280285855305845,0.0002846862964549632,1.0294049525534383e-05,-0.0002316393725709352,0.000678103505204827,0.0006488872507983788,0.0006443548096300202,0.0006182763365487427,0.0006231897877895345,0.52601385,1.0
2022-10-21 13:05:00+00:00,0.9771650000000001,0.0014132468621170468,1,-0.00028199999999989345,0.977523384602611,0.970438215397389,-0.006309067557679682,0.0,0.0018368817520866695,0.0009661572324524076,1.0,1.0,0.0,1.0,1.0,-0.00034489999999998133,-0.00041940000000018074,-0.00045000000000006146,-0.0004855000000000276,-0.000524800000000103,0.977209214027755,0.9770679726239431,0.9770771813371192,0.9770384471146253,0.9770238076275799,0.9705775859722451,0.9706088273760567,0.9706916186628808,0.9708939528853747,0.9710489923724199,-0.004903744164954427,-0.0017169235197960209,-0.0008180737707026431,-0.0012805414273151516,-0.00046322507591756157,6.661303463362245e-05,0.0032693513730248647,0.004172690742389129,0.003707913128892404,0.004529311853414875,0.0012114816495674271,0.0004183555748083115,0.00027280285855305845,0.0002846862964549632,1.0294049525534383e-05,0.0009324847471084849,0.000678103505204827,0.0006488872507983788,0.0006443548096300202,0.0006182763365487427,0.5060199,1.0
2022-10-21 13:10:00+00:00,0.978325,0.0011864035470019365,1,-0.00021169999999981481,0.9780261020984741,0.9701838979015261,-0.007487286944522498,0.0,0.001932352752233025,0.0009905018781101325,1.0,1.0,1.0,0.0,1.0,-0.00028199999999989345,-0.00034489999999998133,-0.00041940000000018074,-0.00045000000000006146,-0.0004855000000000276,0.977523384602611,0.977209214027755,0.9770679726239431,0.9770771813371192,0.9770384471146253,0.970438215397389,0.9705775859722451,0.9706088273760567,0.9706916186628808,0.9708939528853747,-0.006309067557679682,-0.004903744164954427,-0.0017169235197960209,-0.0008180737707026431,-0.0012805414273151516,0.0,6.661303463362245e-05,0.0032693513730248647,0.004172690742389129,0.003707913128892404,0.0018368817520866695,0.0012114816495674271,0.0004183555748083115,0.00027280285855305845,0.0002846862964549632,0.0009661572324524076,0.0009324847471084849,0.000678103505204827,0.0006488872507983788,0.0006443548096300202,0.49280587,1.0
2022-10-21 13:15:00+00:00,0.976325,-0.002046402883340504,0,-0.00019919999999995497,0.97809899814768,0.9701594018523201,-0.005454126443551144,0.0020484981947610503,0.00018441584192615984,0.0010774220786116783,1.0,1.0,1.0,1.0,0.0,-0.00021169999999981481,-0.00028199999999989345,-0.00034489999999998133,-0.00041940000000018074,-0.00045000000000006146,0.9780261020984741,0.977523384602611,0.977209214027755,0.9770679726239431,0.9770771813371192,0.9701838979015261,0.970438215397389,0.9705775859722451,0.9706088273760567,0.9706916186628808,-0.007487286944522498,-0.006309067557679682,-0.004903744164954427,-0.0017169235197960209,-0.0008180737707026431,0.0,0.0,6.661303463362245e-05,0.0032693513730248647,0.004172690742389129,0.001932352752233025,0.0018368817520866695,0.0012114816495674271,0.0004183555748083115,0.00027280285855305845,0.0009905018781101325,0.0009661572324524076,0.0009324847471084849,0.000678103505204827,0.0006488872507983788,0.46460313,-1.0
2022-10-21 13:20:00+00:00,0.9761,-0.0002304826059859556,0,-0.00014279999999999848,0.9782279964839341,0.9701432035160659,-0.0052248745005634145,0.0022794795615204144,-0.00036349398077484095,0.0010553334990136675,0.0,1.0,1.0,1.0,1.0,-0.00019919999999995497,-0.00021169999999981481,-0.00028199999999989345,-0.00034489999999998133,-0.00041940000000018074,0.97809899814768,0.9780261020984741,0.977523384602611,0.977209214027755,0.9770679726239431,0.9701594018523201,0.9701838979015261,0.970438215397389,0.9705775859722451,0.9706088273760567,-0.005454126443551144,-0.007487286944522498,-0.006309067557679682,-0.004903744164954427,-0.0017169235197960209,0.0020484981947610503,0.0,0.0,6.661303463362245e-05,0.0032693513730248647,0.00018441584192615984,0.001932352752233025,0.0018368817520866695,0.0012114816495674271,0.0004183555748083115,0.0010774220786116783,0.0009905018781101325,0.0009661572324524076,0.0009324847471084849,0.000678103505204827,0.5072506,-1.0
2022-10-21 13:25:00+00:00,0.975815,-0.0002920209148711315,0,-0.00014929999999990784,0.978224218234281,0.9701441817657189,-0.004934336938866468,0.0025722088715587343,-0.0008563021347325303,0.0010304448076504488,0.0,0.0,1.0,1.0,1.0,-0.00014279999999999848,-0.00019919999999995497,-0.00021169999999981481,-0.00028199999999989345,-0.00034489999999998133,0.9782279964839341,0.97809899814768,0.9780261020984741,0.977523384602611,0.977209214027755,0.9701432035160659,0.9701594018523201,0.9701838979015261,0.970438215397389,0.9705775859722451,-0.0052248745005634145,-0.005454126443551144,-0.007487286944522498,-0.006309067557679682,-0.004903744164954427,0.0022794795615204144,0.0020484981947610503,0.0,0.0,6.661303463362245e-05,-0.00036349398077484095,0.00018441584192615984,0.001932352752233025,0.0018368817520866695,0.0012114816495674271,0.0010553334990136675,0.0010774220786116783,0.0009905018781101325,0.0009661572324524076,0.0009324847471084849,0.56978774,1.0
2022-10-21 13:30:00+00:00,0.9769749999999999,0.0011880439130064868,1,-0.00013260000000003824,0.9784201211337598,0.9700806788662402,-0.0061158166790347135,0.0013818163207861556,0.00022184679738313342,0.0010504955078089943,0.0,0.0,0.0,1.0,1.0,-0.00014929999999990784,-0.00014279999999999848,-0.00019919999999995497,-0.00021169999999981481,-0.00028199999999989345,0.978224218234281,0.9782279964839341,0.97809899814768,0.9780261020984741,0.977523384602611,0.9701441817657189,0.9701432035160659,0.9701594018523201,0.9701838979015261,0.970438215397389,-0.004934336938866468,-0.0052248745005634145,-0.005454126443551144,-0.007487286944522498,-0.006309067557679682,0.0025722088715587343,0.0022794795615204144,0.0020484981947610503,0.0,0.0,-0.0008563021347325303,-0.00036349398077484095,0.00018441584192615984,0.001932352752233025,0.0018368817520866695,0.0010304448076504488,0.0010553334990136675,0.0010774220786116783,0.0009905018781101325,0.0009661572324524076,0.53421307,1.0
2022-10-21 13:35:00+00:00,0.977055,8.188205917494809e-05,1,-0.0001038999999999346,0.9786063027863817,0.9700204972136185,-0.006197194630803815,0.001299824472521971,0.00032596835243676797,0.0010503104599665029,1.0,0.0,0.0,0.0,1.0,-0.00013260000000003824,-0.00014929999999990784,-0.00014279999999999848,-0.00019919999999995497,-0.00021169999999981481,0.9784201211337598,0.978224218234281,0.9782279964839341,0.97809899814768,0.9780261020984741,0.9700806788662402,0.9701441817657189,0.9701432035160659,0.9701594018523201,0.9701838979015261,-0.0061158166790347135,-0.004934336938866468,-0.0052248745005634145,-0.005454126443551144,-0.007487286944522498,0.0013818163207861556,0.0025722088715587343,0.0022794795615204144,0.0020484981947610503,0.0,0.00022184679738313342,-0.0008563021347325303,-0.00036349398077484095,0.00018441584192615984,0.001932352752233025,0.0010504955078089943,0.0010304448076504488,0.0010553334990136675,0.0010774220786116783,0.0009905018781101325,0.54273003,1.0
2022-10-21 13:40:00+00:00,0.97811,0.0010791929094402899,1,-5.429999999984059e-05,0.9789608255251219,0.9698847744748784,-0.007269121060003547,0.00021981167762308296,0.0007830396272072417,0.0010688623057748313,1.0,1.0,0.0,0.0,0.0,-0.0001038999999999346,-0.00013260000000003824,-0.00014929999999990784,-0.00014279999999999848,-0.00019919999999995497,0.9786063027863817,0.9784201211337598,0.978224218234281,0.9782279964839341,0.97809899814768,0.9700204972136185,0.9700806788662402,0.9701441817657189,0.9701432035160659,0.9701594018523201,-0.006197194630803815,-0.0061158166790347135,-0.004934336938866468,-0.0052248745005634145,-0.005454126443551144,0.001299824472521971,0.0013818163207861556,0.0025722088715587343,0.0022794795615204144,0.0020484981947610503,0.00032596835243676797,0.00022184679738313342,-0.0008563021347325303,-0.00036349398077484095,0.00018441584192615984,0.0010503104599665029,0.0010504955078089943,0.0010304448076504488,0.0010553334990136675,0.0010774220786116783,0.5035171,1.0
2022-10-21 13:45:00+00:00,0.9775149999999999,-0.0006085011373443407,0,-1.4999999999876223e-05,0.9792296566229353,0.9698263433770649,-0.0066648593627718355,0.0008286317857015835,0.00018419127709029924,0.0010716083291654247,1.0,1.0,1.0,0.0,0.0,-5.429999999984059e-05,-0.0001038999999999346,-0.00013260000000003824,-0.00014929999999990784,-0.00014279999999999848,0.9789608255251219,0.9786063027863817,0.9784201211337598,0.978224218234281,0.9782279964839341,0.9698847744748784,0.9700204972136185,0.9700806788662402,0.9701441817657189,0.9701432035160659,-0.007269121060003547,-0.006197194630803815,-0.0061158166790347135,-0.004934336938866468,-0.0052248745005634145,0.00021981167762308296,0.001299824472521971,0.0013818163207861556,0.0025722088715587343,0.0022794795615204144,0.0007830396272072417,0.00032596835243676797,0.00022184679738313342,-0.0008563021347325303,-0.00036349398077484095,0.0010688623057748313,0.0010503104599665029,0.0010504955078089943,0.0010304448076504488,0.0010553334990136675,0.507276,1.0
2022-10-21 13:50:00+00:00,0.97926,0.0017835473803339298,1,5.359999999998699e-05,0.9797695353573075,0.9696332646426926,-0.008434940669485136,0.0,0.0007514130508099598,0.0011225455555668052,0.0,1.0,1.0,1.0,0.0,-1.4999999999876223e-05,-5.429999999984059e-05,-0.0001038999999999346,-0.00013260000000003824,-0.00014929999999990784,0.9792296566229353,0.9789608255251219,0.9786063027863817,0.9784201211337598,0.978224218234281,0.9698263433770649,0.9698847744748784,0.9700204972136185,0.9700806788662402,0.9701441817657189,-0.0066648593627718355,-0.007269121060003547,-0.006197194630803815,-0.0061158166790347135,-0.004934336938866468,0.0008286317857015835,0.00021981167762308296,0.001299824472521971,0.0013818163207861556,0.0025722088715587343,0.00018419127709029924,0.0007830396272072417,0.00032596835243676797,0.00022184679738313342,-0.0008563021347325303,0.0010716083291654247,0.0010688623057748313,0.0010503104599665029,0.0010504955078089943,0.0010304448076504488,0.5116178,1.0
2022-10-21 13:50:00.331709773+00:00,0.97949,0.0002348436513663562,1,0.00013700000000005375,0.9803134732732758,0.9694785267267242,-0.008667776087555756,0.0,0.00046996329811864864,0.0011180092582896834,1.0,0.0,1.0,1.0,1.0,5.359999999998699e-05,-1.4999999999876223e-05,-5.429999999984059e-05,-0.0001038999999999346,-0.00013260000000003824,0.9797695353573075,0.9792296566229353,0.9789608255251219,0.9786063027863817,0.9784201211337598,0.9696332646426926,0.9698263433770649,0.9698847744748784,0.9700204972136185,0.9700806788662402,-0.008434940669485136,-0.0066648593627718355,-0.007269121060003547,-0.006197194630803815,-0.0061158166790347135,0.0,0.0008286317857015835,0.00021981167762308296,0.001299824472521971,0.0013818163207861556,0.0007514130508099598,0.00018419127709029924,0.0007830396272072417,0.00032596835243676797,0.00022184679738313342,0.0011225455555668052,0.0010716083291654247,0.0010688623057748313,0.0010503104599665029,0.0010504955078089943,0.5250029,1.0
